Millesime,Catégorie juridique,Catégorie,Etablissement2,Ressource,Négociée,Valeur,Code département,Académie,Code Région,Région
2017,Association loi de 1901,Autre structure,Institut de recherche et de sécurité pour la prévention des accidents du travail et des maladies professionnelles (INRS),RELX - Elsevier - Freedom Collection,OUI,114502.0,D075,Paris,R11,Île-de-France
2017,"Établissement public à caractère scientifique, culturel et professionnel",Grand établissement,Sciences Po (IEP de Paris),RELX - Elsevier - Freedom Collection,OUI,32149.0,D075,Paris,R11,Île-de-France
2018,Établissement public national à caractère administratif,Organisme de recherche,Institut national de la recherche agronomique (INRA),RELX - Elsevier - Freedom Collection,OUI,911911.0,D075,Paris,R11,Île-de-France
2018,Établissement public national à caractère administratif,Organisme de recherche,Institut national de recherche en informatique et en automatique (Inria),RELX - Elsevier - Freedom Collection,OUI,317618.0,D078,Versailles,R11,Île-de-France
2016,"Établissement public à caractère scientifique, culturel et professionnel",Institut ou école extérieur aux universités,Institut supérieur de mécanique de Paris (Supméca),RELX - Elsevier - Freedom Collection,OUI,43266.0,D093,Créteil,R11,Île-de-France
2017,"Établissement public à caractère scientifique, culturel et professionnel",Grand établissement,Muséum national d'histoire naturelle (MNHN),RELX - Elsevier - Freedom Collection,OUI,139179.0,D075,Paris,R11,Île-de-France
2015,Sans personnalité juridique - secteur public,Autre structure,Observatoire de Paris-Meudon,RELX - Elsevier - Freedom Collection,OUI,37949.0,D092,Versailles,R11,Île-de-France
2016,Sans personnalité juridique - secteur public,Autre structure,Observatoire de Paris-Meudon,RELX - Elsevier - Freedom Collection,OUI,38898.0,D092,Versailles,R11,Île-de-France
2017,Sans personnalité juridique - secteur public,Autre structure,Observatoire de Paris-Meudon,RELX - Elsevier - Freedom Collection,OUI,39968.0,D092,Versailles,R11,Île-de-France
2015,Sans personnalité juridique - secteur public,Administration publique,Service de santé des armées (SSA),RELX - Elsevier - Freedom Collection,OUI,374171.0,D075,Paris,R11,Île-de-France
2017,Sans personnalité juridique - secteur public,Bibliothèque,Centre de documentation IMT SudParis - IBT BS,RELX - Elsevier - Freedom Collection,OUI,50327.0,D091,Versailles,R11,Île-de-France
2018,Sans personnalité juridique - secteur public,Bibliothèque,Centre de documentation IMT SudParis - IBT BS,RELX - Elsevier - Freedom Collection,OUI,52007.0,D091,Versailles,R11,Île-de-France
2016,Association loi de 1901,Fédération,Fédération nationale des centres de lutte contre le cancer (Fédération UNICANCER),RELX - Elsevier - Freedom Collection,OUI,28270.0,D075,Paris,R11,Île-de-France
2015,"Établissement public à caractère scientifique, culturel et professionnel",Université,Université de Cergy-Pontoise (UCP),RELX - Elsevier - Freedom Collection,OUI,140281.0,D095,Versailles,R11,Île-de-France
2016,"Établissement public à caractère scientifique, culturel et professionnel",Université,Université de Cergy-Pontoise (UCP),RELX - Elsevier - Freedom Collection,OUI,140281.0,D095,Versailles,R11,Île-de-France
2017,"Établissement public à caractère scientifique, culturel et professionnel",Université,Université de Cergy-Pontoise (UCP),RELX - Elsevier - Freedom Collection,OUI,140281.0,D095,Versailles,R11,Île-de-France
2016,"Établissement public à caractère scientifique, culturel et professionnel",Université,Université Paris Nanterre,RELX - Elsevier - Freedom Collection,OUI,122989.0,D092,Versailles,R11,Île-de-France
2015,"Établissement public à caractère scientifique, culturel et professionnel",Université,Université Sorbonne Paris Nord,RELX - Elsevier - Freedom Collection,OUI,217086.0,D093,Créteil,R11,Île-de-France
2018,"Établissement public à caractère scientifique, culturel et professionnel",Université,Université de Versailles Saint-Quentin-en-Yvelines (UVSQ),RELX - Elsevier - Freedom Collection,OUI,193041.0,D078,Versailles,R11,Île-de-France
2018,"Établissement public à caractère scientifique, culturel et professionnel",Université,Université Paris 1 - Panthéon Sorbonne (Paris 1),RELX - Elsevier - Freedom Collection,OUI,138978.0,D075,Paris,R11,Île-de-France
2016,"Établissement public à caractère scientifique, culturel et professionnel",Université,Université Paris Descartes,RELX - Elsevier - Freedom Collection,OUI,760760.0,D075,Paris,R11,Île-de-France
2018,"Établissement public à caractère scientifique, culturel et professionnel",Université,Université Paris Descartes,RELX - Elsevier - Freedom Collection,OUI,783753.0,D075,Paris,R11,Île-de-France
2017,"Établissement public à caractère scientifique, culturel et professionnel",Université,Université Paris Diderot,RELX - Elsevier - Freedom Collection,OUI,264546.0,D075,Paris,R11,Île-de-France
2015,"Établissement public à caractère scientifique, culturel et professionnel",Université,Université Paris-Est Créteil (UPEC),RELX - Elsevier - Freedom Collection,OUI,220650.0,D094,Créteil,R11,Île-de-France
2017,"Établissement public à caractère scientifique, culturel et professionnel",Université,Université Paris-Est Créteil (UPEC),RELX - Elsevier - Freedom Collection,OUI,220650.0,D094,Créteil,R11,Île-de-France
2018,"Établissement public à caractère scientifique, culturel et professionnel",Université,Université Paris-Est Créteil (UPEC),RELX - Elsevier - Freedom Collection,OUI,227440.0,D094,Créteil,R11,Île-de-France
2017,"Établissement public à caractère scientifique, culturel et professionnel",Université,Université Pierre-et-Marie-Curie (UPMC),RELX - Elsevier - Freedom Collection,OUI,990898.0,D075,Paris,R11,Île-de-France
2018,Établissement d'hospitalisation,Centre hospitalier,Assistance publique - Hôpitaux de Paris (AP-HP),RELX - Elsevier - Revues hors négociation Couperin,OUI,198939.6,D075,Paris,R11,Île-de-France
2016,Sans personnalité juridique - secteur public,Bibliothèque,Bibliothèque interuniversitaire de Santé (BIUS),RELX - Elsevier - Revues hors négociation Couperin,OUI,3117.0,D075,Paris,R11,Île-de-France
2017,Sans personnalité juridique - secteur public,Bibliothèque,Bibliothèque interuniversitaire de Santé (BIUS),RELX - Elsevier - Revues hors négociation Couperin,OUI,3210.0,D075,Paris,R11,Île-de-France
2018,Établissement public national à caractère administratif,Organisme de recherche,Institut national de la santé et de la recherche médicale (INSERM),RELX - Elsevier - Revues hors négociation Couperin,OUI,80798.99,D075,Paris,R11,Île-de-France
2015,"Établissement public à caractère scientifique, culturel et professionnel",Grand établissement relevant d'un autre département ministériel,"Institut national du sport, de l'expertise et de la performance (INSEP)",RELX - Elsevier - Revues hors négociation Couperin,OUI,329.0,D075,Paris,R11,Île-de-France
2018,"Établissement public à caractère scientifique, culturel et professionnel",Université,Université Paris Descartes,RELX - Elsevier - Revues hors négociation Couperin,OUI,1308.0,D075,Paris,R11,Île-de-France
2015,"Établissement public à caractère scientifique, culturel et professionnel",Grand établissement relevant d'un autre département ministériel,Groupe des écoles nationales d'économie et statistique (GENES),RELX - Elsevier books series,OUI,779.0,D091,Versailles,R11,Île-de-France
2017,"Établissement public à caractère scientifique, culturel et professionnel",Grand établissement relevant d'un autre département ministériel,Groupe des écoles nationales d'économie et statistique (GENES),RELX - Elsevier books series,OUI,857.0,D091,Versailles,R11,Île-de-France
2017,"Établissement public à caractère scientifique, culturel et professionnel",Université,Université Paris 1 - Panthéon Sorbonne (Paris 1),RELX - Elsevier books series,OUI,699.0,D075,Paris,R11,Île-de-France
2016,Sans personnalité juridique - secteur public,Bibliothèque,Bibliothèque interuniversitaire de Santé (BIUS),RELX - Elsevier Reference works,OUI,34328.0,D075,Paris,R11,Île-de-France
2015,"Établissement public à caractère scientifique, culturel et professionnel",Grand établissement,École des hautes études en sciences sociales (EHESS),Renda Fuyin Baokan Ziliao,NON,3965.0,D075,Paris,R11,Île-de-France
2017,"Établissement public à caractère scientifique, culturel et professionnel",Grand établissement,École des hautes études en sciences sociales (EHESS),Renda Fuyin Baokan Ziliao,NON,3965.0,D075,Paris,R11,Île-de-France
2018,"Établissement public à caractère scientifique, culturel et professionnel",Grand établissement,École des hautes études en sciences sociales (EHESS),Renda Fuyin Baokan Ziliao,NON,4003.5,D075,Paris,R11,Île-de-France
2018,"Établissement public à caractère scientifique, culturel et professionnel",Grand établissement,École des hautes études en sciences sociales (EHESS),Renmin Ribao,NON,306.0,D075,Paris,R11,Île-de-France
2016,Établissement public national à caractère administratif,Liste des établissements publics relevant du ministre chargé de l'Enseignement supérieur,Musée du quai Branly - Jacques Chirac,Répertoire International de Littérature Musicale (RILM) (Diff. Ebsco),NON,998.0,D075,Paris,R11,Île-de-France
2016,"Établissement public à caractère scientifique, culturel et professionnel",Université,Université Paris 8 - Vincennes - Saint-Denis,Répertoire International de Littérature Musicale (RILM) (Diff. Ebsco),NON,5534.0,D093,Créteil,R11,Île-de-France
2017,"Établissement public à caractère scientifique, culturel et professionnel",Grand établissement,Sciences Po (IEP de Paris),Retronews,OUI,2100.0,D075,Paris,R11,Île-de-France
2016,Établissement public national à caractère administratif,Organisme de recherche,Institut national de la santé et de la recherche médicale (INSERM),Rockefeller University Press - Revues,NON,25312.0,D075,Paris,R11,Île-de-France
2015,Association loi de 1901,Fédération,Fédération nationale des centres de lutte contre le cancer (Fédération UNICANCER),Rockefeller University Press - Revues,NON,1244.0,D075,Paris,R11,Île-de-France
2018,"Établissement public à caractère scientifique, culturel et professionnel",Grand établissement,École des hautes études en sciences sociales (EHESS),Routledge - Revues,NON,845.0,D075,Paris,R11,Île-de-France
2015,"Établissement public à caractère scientifique, culturel et professionnel",Université,Université Paris 1 - Panthéon Sorbonne (Paris 1),Routledge - Revues,NON,1857.0,D075,Paris,R11,Île-de-France
2016,"Établissement public à caractère scientifique, culturel et professionnel",Université,Université Paris Descartes,Royal College of General Practitioners - Revues,NON,491.0,D075,Paris,R11,Île-de-France
2015,"Établissement public à caractère scientifique, culturel et professionnel",École normale supérieure,École normale supérieure PSL (ENS PSL),Royal Society - Revues,NON,1696.0,D075,Paris,R11,Île-de-France
2016,"Établissement public à caractère scientifique, culturel et professionnel",École normale supérieure,École normale supérieure PSL (ENS PSL),Royal Society - Revues,NON,1806.0,D075,Paris,R11,Île-de-France
2017,Établissement public national à caractère administratif,Bibliothèque,Bibliothèque nationale de France (BNF),Royal Society of Chemistry (RSC) - Ebooks,NON,9844.0,D075,Paris,R11,Île-de-France
2018,Sans personnalité juridique - secteur public,Bibliothèque,Bibliothèque interuniversitaire de Santé (BIUS),Royal Society of Chemistry (RSC) - Revues,OUI,24069.69,D075,Paris,R11,Île-de-France
2017,Établissement public national à caractère administratif,Bibliothèque,Bibliothèque nationale de France (BNF),Royal Society of Chemistry (RSC) - Revues,OUI,26047.0,D075,Paris,R11,Île-de-France
2018,Établissement public national à caractère industriel ou commercial doté d'un comptable public,Organisme de recherche,Commissariat à l’énergie atomique et aux énergies alternatives (CEA),Royal Society of Chemistry (RSC) - Revues,OUI,81765.0,D075,Paris,R11,Île-de-France
